44296	2982063,3250590,3263974,3277327,3255137,1161557,1631658,643966,1200506,1896244
44385	2620988,3249580,3263690,3259112,3260057,3260495,3278106,3255137,1815000,1369208,600729,1145243,670867,126964,1651015
44596	2852845,2855646,3250680,3284259,3256965,3286740,3290034,3290634,3275380,3252910,3291784,3286283,3251935,1430525,1125890
44661	2589698,2706594,3249554,3284259,3270315,3260223,3290553,3274117,3275661,3257075,3276204,3291851,3286518,3269586,3262409,3270740,3287448,3262733,3263083,1289788,1533975,414538,609819,1364180,2372617
44668	2805015,2882697,2931026,3205376,3249871,3290654,3275743,3292814,3269141,3276904,3255482,3270850,1195906,2023128,23317,2359121,1982726,2164879,388842
44733	2523935,3250680,3263419,3283265,3289781,3286740,3289863,3255401,3258650,3282909,3259205,3254891,3256201,3264171,1497183,449998
44766	2457332,2804784,2936888,3249554,3280029,3279651,3274374,3259820,3275182,3290036,3282067,3266040,3276121,3267098,3255003,3254970,3282051,3291684,3262182,3254617,3287968,3257811,1310172,1075676,929975,1856872,1830738,1769050,1410541,844017,574433,1602660,1302597,2217341,727238,1437885,2049470
44878	2627192,2719015,3249438,3285374,3284587,3279988,3277435,3252538,3280542,3257828,3285918,3292043,3261130,1649883,2142897
45059	2669401,3087938,3250506,3283253,3286828,3281626,3260495,3277660,3255872,3262647,3251646,3290511,3263777,3281754,2034064,2115572,742624,45184,133628,1771222,26817,1854806,1089602,408026
45089	3160070,3249930,3254709,3291851,3263974,3267244,3256088,3285891,3255863,3261130,3292049,1978488,1289788,1796112,2214986,1046768,1725926
45175	2526290,3230717,3249573,3274011,3292239,3279830,3276204,3252613,3277554,3284021,3273308,3283751,1820652,1075425,2004052,920248,1484518,1701365,1877341,1060177,252038,2267573,2020735,1136552,2301561
45270	3076419,3249896,3268329,3258775,3263512,3261790,3256255,3267112,3270740,3252869,3251922,3277350,401967
45298	2712815,2774227,2901793,3250606,3264984,3281626,3291851,3256255,3276790,3282051,3291684,3252613,3284026,3277350,2330018
45309	2547903,2732134,2899392,3250275,3254709,3251508,3289926,3285619,3256242,3272717,3258074,3284546,3292185,3255863,3268336,3251001,487553,1620142,159443,435666,1286092,507750
45428	2459777,2843687,3249658,3277628,3292239,3263223,3285619,3258074,3282750,3288252,2062161,511501,1826153,2242438,703719
45563	2476662,2825246,3249438,3280160,3290162,3264300,3267244,3252556,2076336,745937
45677	2804662,3043067,3250571,3256965,3289686,3293449,3277921,3264660,1196629,2324664,1631725
45708	2414585,3226071,3249438,3286828,3268296,3261542,3270562,3290634,3264877,3290511,1996967
45730	2693657,3178050,3249438,3254709,3257936,3276204,3277557,3282051,3284446,3270740,3259895,3255863,1630190,1725926,899729,1702394,1041716,1549588,1114643,1752206,1724106
45757	3029607,3214107,3219401,3249554,3277628,3277955,3270665,3283711,3280186,3262733,3275062,1263081,2234167
45863	2395812,2703643,3250275,3251508,3275743,3276204,3268675,3257828,3267622,3291969,3255817,207870
45995	2778436,2863767,3073994,3249431,3257768,3286828,3257048,3269477,3294418,2333698,904538,1141650,441246,396529,679094,197308,357617,1177937
46041	2508907,2654345,2815203,3249930,3277628,3277955,3273762,3285968,3289389,3275762,891297,2114962,807850
46042	2690742,3161121,3249868,3256965,3286088,3263185,3286828,3289527,3281463,3253750,1476123,606298,904538,134877,402716
46065	2538405,2777897,2939993,2971130,3249438,3277435,3252841,3270627,3287104,3276035,3263397,1020879,1892311
46148	2971456,3011138,3249554,3254709,3259820,3286740,3277175,3264347,3276121,3283346,3276204,3259705,3254970,3276790,3251820,3251922,3257811,1262011,976534,2047826,1644289,1515393,2145904,1541171
46229	2416798,3058279,3249554,3252343,3277435,3254485,3264300,3259733,3277471,3291684,3294339,3253773,3292138,3277350,1223185,1688183,2308487,1792735,1995313,899729,1229863,510826
46365	2469024,2889984,3249554,3263185,3294681,3254709,3258775,3293793,3276204,3256255,3288252,3276119,3251922,2300450
46381	2730166,2732068,2747874,2899822,2921193,2998145,3249658,3273664,3286518,3260658,3250869,3289389,3276904,3270850,3291173,2284631,235087,442797,338872
46433	2409885,3238725,3249441,3277628,3288926,3285968,3258338,3261203,2298814,1821674,2054933,1778449,654850,2208920,1083730,140538,1456258,1652223,92884,220644,517860,1409931,2142652,35522,742915
46466	2443167,2964229,3249916,3277955,3270665,3263974,3270632,3285968,3260798,3260658,3267112,3250869,3289389,3292185,3283033,896236
46529	2457332,2523015,2690396,3250275,3254709,3259820,3276036,3266040,3266129,3277175,3277435,3274761,3288790,3278886,3294387,3257811,1438857,1713623,1381335,1072383,1156621,2037801,574433,2275933,2049470
46565	2440637,2787905,3166014,3225584,3250275,3270336,3262526,3288888,3277554,3284021,3266962,3290681,2020395,845341,2013502,583558,1196191
46607	2420009,2457181,2880219,3005192,3041951,3250571,3293072,3287918,3252339,3272717,3294783,3256394,3275660,3262733,3268336,3251001,2328399,2261941,1817939,366257,303523,2242438,2291577,842395,1094516
46867	2431583,3045913,3250059,3277622,3275306,3270315,3254709,3261481,3267918,3276204,3287228,3291310,3287906,3284021,1550890
46872	2771432,2905129,3174497,3249930,3269297,3284587,3268071,3251226,3256088,3277554,3265433,3257828,3288769,3291969,3255817,3290681,403620,1079361
46883	2621187,3249580,3279260,3288742,3272419,3261203,3272254,2011203,1518113,306444,2046448,152074,185434,2228102,458597,273178
46890	2826042,2834498,2966816,3176410,3250641,3294148,3281626,3274915,3260495,3274065,3276974,1433282,489277,352795,2283419,958763,1937513,742624,763312,193692,1393870,816815,633208,408026,1383364
46925	2721210,2856541,2916890,3223276,3250421,3275306,3270315,3294681,3254709,3284686,3268746,3262526,3267244,3260110,3282051,3252613,3277554,3275798,845341,1015209,1196191,1538541,1081801
47085	2792200,2909822,2935681,3249573,3277955,3269026,3269039,3277080,3268675,3276904,3291173,1001682,196814,394205,177545,1000739
47089	2536107,3249554,3277628,3277955,3263185,3258103,3285374,3272756,3255533,3289186,3269314,3284546,3276904,3251922,3278027,3291173,2388158,2353831
47093	2823634,3201228,3250059,3275743,3276904,3264756,3270850,3291173,1404427,88919,1195906,2036992,143231,23317,848189,2113626,1204891,1918627,1415220
47117	2609855,2863279,3250059,3277628,3277955,3285374,3256242,3286703,3284546,3264171,3262733,3251001,1862958,1456258,187641,880803,581695
47158	2441675,2674447,3250054,3260495,3270713,3273884,3290305,3288120,3290225,3285128,3278705,3278106,3253746,3281754,2300107,1546497,2166850,1480478,1762890,62802,970927,816815,2363466,34132,393232
47226	2516850,2520507,2802100,2898190,3250616,3277628,3277955,3250751,3284815,3284546,3251922,3262733,2267044
47465	2817498,3062314,3249573,3294109,3269026,3256829,3273762,3254485,3254019,3286228,3289686,3270529,3262400,2054187,1013128
47506	2811616,2902758,3250506,3254709,3283288,3261338,3266040,3277175,3277435,3276790,3270529,3252556,3257811,1048794,909934,1096885
47820	2485051,2652839,2747440,3250571,3277435,3287228,3251935,3251983,3261130,1626015
47833	2742302,2795275,2922520,3250372,3286828,3269018,3290782,491599,645116,193904,236675
47872	2852157,3189459,3249573,3259820,3258775,3266129,3277175,3267918,3257260,3276204,3291851,3269294,3282051,3262409,3268675,3274849,3293064,2355300
47880	2461335,2945555,3250255,3294307,323346,1012688,1857639,1563533,1433197,1615926,816815,726855,282664,97387,416908,393232,1383364
47967	2683081,2969507,3250403,3279988,3254084,3290867,3280439,3266974,3276790,3253754,3284021,3267375,3267565,1947886,878935,1615926
48030	2611413,2934164,3250571,3280029,3259820,3287801,3262730,1369998
48145	2640936,2808676,2929011,3250506,3261338,3271082,3277435,3252538,3269110,3263010,3294089,3291684,3291969,3253754,3263282,3266622,3262733,3257102,3251737,1533008,1048070,1583714,2073679
48176	2736908,2755701,2879692,3004139,3249732,3275743,3270063,3276904,1449280,1630350,2311528,168432,1328588,135283,569666,82283,605907
48275	2683303,2712220,3249626,3277955,3285266,3293586,3285968,3260798,3256088,3294644,3262733,3269723,2353831,1055940,86457,858698
48431	2968553,2973924,3249554,3285374,3260223,3275362,3291684,3280542,3268058,3291969,3251934,3261130,1672149,1051227,969158,2105606,1658442,434951,840205,935339
48502	2634365,2868694,3250571,3251683,3274260,3288790,3252613,3277554,3284021,867347,1265225
48532	2653708,2732093,2845851,2958102,3243332,3250449,3271976,3277955,3280644,3270665,3289699,3260798,3260658,3256945,3268888,3277320,3256394,3254891,3290287,3257828,3290398,3280112,3291173,1478089,1503962,1900328,226947,917457,764140,292408,165041,505219,1919828
48619	2458436,2562183,2660757,3249554,3272657,3261338,3270665,3285619,3272717,3258074,3257024,3282909,3280596,3260253,3284546,3250869,3289389,3251922,3275062,3268336,3251001,1044989,1267269,1049910,2330305,99022,755067,2168295,1090143,1572074,782241,1597051
48683	2433929,2471357,2546867,3250504,3289527,3288926,3272917,3266180,3250869,3289389,3276904,3270850,3291173,1663923,22766,282126,386513,88919,354001,1761802,885191,2012074,1345387,122043,459131,2146244,170546,2214022,630077,1016874
48686	2650697,2758102,3250275,3262137,3266129,3277175,3283926,1048794,1688183,1307026,929062,2060511,2230634,1552654,1389505,1583714,2078531,1649411,395246,1921870
48747	2406852,2635825,3250059,3277628,3277955,3260223,3252339,3255040,3267983,3285968,3260798,3256088,3260658,3288296,3250869,3289389,3251922,846150,2123637,857111,2353831,1334972,220420,2155553
48831	2463882,2606836,2649593,2702626,2804357,3250275,3275520,3275362,3261461,3268071,3251226,3270050,3291684,3280234,3293652,3291249,3255817,3285783,3262733,3273340,3292043,820067,808651,1113715,389832,721683,1635809,1433560,447484,767183
48870	2880586,3250571,3257159,3255003,3290223,3278767,1604218
48950	2721594,2826786,3250275,3258103,3274374,3263974,3268268,1364180,864542,1277687,1293130,2346016,922562
49009	2399512,2776307,2838732,3250250,3264300,3276204,3291851,3263974,3269110,3259733,3252926,3275660,3294338,3254891,3293452,3262733,817352,2047784,240963,688734,1597069,2003452,1058749
49050	2526533,2642020,2702140,2874790,2931557,3250616,3277628,3277955,3263185,3287085,3270665,3277129,3289389,3251922,3262733,3251001,1305964,1402144,1389664,2048919,1550478,215008
49118	2738492,2878809,3250275,3269297,3263185,3274374,3275362,3276204,3263974,3287801,3277554,3289186,3292138,3262733,3261130,2155759,1417269,1820996,494849,2378464,904529,951721
49169	2757487,2858310,3176782,3250090,3266381,3270389,3279798,3282283,3260495,3284170,3259979,3273884,3288120,3264877,3271795,3291784,3280008,775400,970281,1080005,1865678,943368,2389384,1865358,1272841,1374162,1910181,2183653
49331	2429312,2797382,3220038,3250059,3263662,3289527,3273142,3288926,3275743,3256242,3262409,3279630,3291969,3255817,3276904,3255482,3290091,3251922,3268336,3291173,2160616,724368,468369,459131,569666,148301,1918627,166300,442801,172165
49361	3063527,3249610,3277955,3251982,3260658,3276904,3261500,3270850,3291173,2102972,2359649,2268296
49425	2690994,2875274,3250275,3275743,3282420,3262346,3276904,3291173,1121154,147974,7861
49556	2425579,2697505,2724899,3250616,3267007,3257781,3289162,3280726,3280834,3252903,3256242,3254301,3279532,3284546,3293326,3267644,3265742,3259438,3268336,3251001,3291173,806229,1369552,1749098,2178753,600001,174338
49720	3097921,3249968,3274915,3288120,3268296,3266856,3283268,3278106,1201023
49776	2730166,2732068,2747874,2899822,2921193,2924417,2998145,3249554,3270665,3273664,3251508,3275743,3267204,3276205,3285266,3286190,3289389,3276904,3284461,3275062,3270850,3291173,2328399,18346,705721,1147502,1749098,2057813,9137
49790	2665263,2725941,2741541,3249554,3279651,3259820,3266040,3277175,3277435,3276204,3291851,3263747,3280258,3272800,3291784,3255810,3287573,3252556,3257811,3277350,1495587,1011149,2368095,2150989,2258244,2037801,2136103,2049470
49796	2423391,2854935,3021881,3250059,3284625,3292557,3252343,3284587,3270665,3268009,3291684,3290601,2053825,2020819,2001109,2235647,2230634,930619,85751,1926578,1002186,1148402,1814843,1146572,1649411,1921870
49873	2987252,2994811,3084140,3149631,3249554,3284625,3285374,3254709,3252343,3261635,3259820,3273762,3291684,3252613,3277554,3275798,3293652,3257828,3288252,3290998,3277350,1712166,1250846,1166169,1430998,922562
49968	2666057,2985054,3249554,3272582,3256255,3255040,3287537,3261001,3259205,3251922,3293550,1683628,1515219,1631658,816763,2313274,302136,269387,2375847,637704,2122441,296198,2053863,1478721,553310,940398
49996	2437253,2668506,2895269,3249694,3272582,3269039,3276904,3270850,3291173,1121863,422424,703421
50115	2680539,2726112,2747542,2954092,3249573,3277628,3262967,3277080,3272999,3279320,3276904,3291173,379841,1945500,1348255,196814,394205,177545,1570016,1286071,1632748,787352,2242438,1415220
50228	2447546,2700364,3249575,3259481,3274024,3292814,3270647,3284815,3275515,3266962,3258585,3268336,143657,558990,2101535
50234	2835790,2950231,3249573,3256965,3287085,3259820,3277435,3294611,3268675,3285918,3255137,3293326,2358091,2327506,2314451,977061,1603140
50307	2678115,2697670,3250275,3269846,3260057,3277554,3284021,3279044,3257647,3292138,3274849,3293064,2167730,1980330,1758352,1411062,787519,1583714,2326137,834962,2190936,1582940,1901531
50431	2629327,2741061,3227017,3250606,3263185,3257997,3263288,3289162,3255040,3252283,3294338,3254891,3257828,3255636,3288769,3285918,3262233,3291969,3255817,3259438,2063506,631859,50588
50520	2602715,2622275,3250250,3263185,3286828,3267183,3277435,3257159,3273183,3260671,3253150,3290601,3292705,2331019,1272538,36381,967042,125570,2246319,2318498,1326742,117041,186090,1122846,1632560
50557	2542778,2569556,2674456,2965366,3250616,3277955,3265740,3260223,3283265,3279509,3271105,3269326,3258194,3291669,3285968,3260798,3256088,3260658,3254891,3289389,3251922,3280112,60776
50853	2399538,2954478,3026463,3249573,3258103,3262526,3252613,3277554,3276119,3251922,3252654,3252171,2155156,1193771,1649086
50894	2732199,2813350,3249438,3270315,3283253,3276204,3263526,3291684,3288323,3251809,3270740,3267622,3287448,3259895,3278293,165778,1901531
51103	2392570,3221611,3250571,3257739,3275306,3270315,3254709,3266040,3251683,3266129,3277175,3264347,3273335,3288197,1624420,1282571,2178881,1632982,1496259,2078531,1307957
51143	2443360,3188494,3250606,3263185,3254709,3251226,3272717,3284446,2272564,1265225
51151	2605430,2935969,2992232,3249770,3277955,3260223,3272717,3283112,3258074,3289182,3284546,3283926,3251922,3262733,3261130,3277350,3251001,3291173,2262359,1445942,99022,547543,284891,299707,506920,2372170,776321,1015102,2242438,696501,98318,858698,1208210,1079730
51156	2471028,2873072,3249573,3261338,3276121,3254970,3259733,3288790,1699462,1775355,1048794,1072383,1602012,1858533,1018535
51441	2700477,2992915,3249643,3261338,3266129,3277175,3279587,3267918,3267565,3252556,3257811,3259706,3293064,3270850,3291173,631437,1631400,1692546,1918627,1198031,2136654,723311
51465	2675360,2699980,2983386,3250054,3268860,3267851,3280763,3256255,3252339,3272889,3257432,3287465,3276035,3263397,945422,2330072
51528	2998216,3054588,3093328,3249930,3269297,3266864,3264984,3258808,3259820,3275923,3288257,3274761,3254609,3291851,3274981,3277554,3280258,3292705,1849568,2391909,2136250,682912,2269303
51540	2956474,2992971,3250275,3264984,3258775,3281873,3280363,3268071,3251226,3259733,3276790,3277688,3251922,3276922,1371194,951157,1459683,1822496,735688,2161186,2314342
51558	2517202,2649427,2826786,3250571,3287639,3274374,3284587,3252204,3283253,3277435,3263974,3267622,3292326,3276519,3251934,3261130,352195,741831
51606	2445077,2469024,2923987,3249554,3263185,3272921,3276204,3273183,3252371,3256088,3251820,3252613,3277554,3252926,3275660,3267622,3261415,3267375,3267565,3251001,1470815,1756445,2027165,1238588,1435456,1041716,2330072
51617	2605402,2951679,3249573,3263185,3257997,3268746,3257159,3257260,3288888,3290034,3290634,3262069,3270850,3291173,1948639,1957318,15465,2218215,825481,1692546
51618	2613439,2894361,2919127,3249573,3274374,3267244,3292695,3284021,1894942,91052,396566,1541356,2098878,1649411,1921870,1831911
51671	2682490,2796280,3249930,3287085,3287906,1672149,1052980,2212196,840205,935339,2346016
51692	2457860,2921691,2957089,3250355,3277955,3252551,3293586,3254891,2012087,2353831,251277,1139886,311459,153051
51732	2432409,2636597,2659113,2697016,2792812,3249438,3263082,3257936,3276251,3258667,3268093,3289243,3289753,3252371,3291684,3279791,3253676,3270740,3292326,3287573,3261130,1394053,1018442,2183341,2063036,619371,834962,1458704
51761	2762861,2854665,3060256,3132631,3249575,3254709,3291684,3252613,3293652,3255817,3287906,1936284,904273
51839	2523776,2840781,3250571,3275306,3270315,3263185,3258775,3261338,3261790,3281626,3277688,3260253,3255903,3284026,3292138,3251922,3286441,1102506,2152373,1885950
51995	2720213,3046491,3250606,3252343,3274374,3259820,3268746,3258926,3281626,3276204,3291851,3274260,3291684,3277554,3251633,3273335,3284026,3253773,3287573,3277350,2053825,2304454,899729,2037801,1583714
52103	2768809,2840660,2854338,2993780,3249573,3254084,3290867,3277080,3274931,3276904,3270850,3291173,246781,196814,807421,1281886,1681368,394205,1570016,1934489,1208532
52104	2842400,2887571,3249613,3286828,3276062,3287411,3286604,2045783,660549,285668,2321232,324728,1947886,2112991,1991337,576107,231530,278879,1899640,131981,188083,205472
52182	2781348,3016804,3188647,3249431,3256965,3257768,3280333,3286088,3294307,3286828,3259112,246439,904538,1156769,1220454,602151
52230	2797948,2820827,2907459,3250059,3275149,3263662,3253176,3289162,3283327,3286482,3276904,3291173,360390,687470,504814,1139443,311654,787077,545505,698249,24874,341587
52275	2438128,2506667,2582888,2705646,3250059,3269297,3266864,3252343,3279540,3254084,3290867,3291684,3275660,3257828,3280077,3272800,3253773,3268336,859313,1940671,1280600,665341,294467,1942676,606024,1829158,2003452
52284	2613491,2752130,3250054,3255700,3263690,3260495,3289931,3251226,3273884,3278452,3290225,3291669,3266856,3253676,3293139,1189188,1540661
52450	2409271,2591036,3035448,3249916,3280644,3275149,3291655,3282346,3285266,3256242,3256394,3254891,3256536,3270850,3291173,379841,1817215,1449853,1478089,69396,88919,933900,564035,1568967,687470,799273,690816,1139443,407787,2036992,490085,220644,1565753,787077,2136654,698249
52492	2465665,2548551,2813371,3250275,3277628,3277955,3287411,3260717,3250869,3289389,3280112,3268336,717366,68781
52495	2753496,2771801,2787110,3249438,3270315,3259820,3286828,3270336,3276204,3291851,3256255,3282513,3251809,3268675,3259706,3274849,3293064,192899,1145936
52524	2403930,2489006,2550391,2856588,3249968,3263690,3254626,3261388,3266325,3278452,3268296,3256298,3261542,3290511,3291545,3267730,1656639,1464414,2032312,1928882,1043389,1509479,851632,716775,354569,670867,756070,348180,270731,2254520,358723,1242809,816815,730170,402343
52695	2398606,2412353,2646150,3250275,3263185,3284550,3259820,3266129,3277175,3277435,3273183,3291294,3253068,3256088,3266997,3267565,3293449,3268266,1863694,1449215
52773	2395365,2592626,2889792,3249770,3284625,3274374,3268822,3255003,3272717,3261027,3262409,3284546,3255137,3291969,3288454,3251922,3277350,3268336,3251001,1246146,1267269,99022,1826928,2242438,2199179,782241,1062432
52809	2515798,2652634,3250275,3254709,3279191,3268746,3273881,3256088,3252613,3277554,3275798,3257416,3284026,3270487,3281507,962433,849235,1867056,407844,793442,1989668,2076336,683381
52904	3069301,3177282,3226217,3231995,3249554,3286828,3251508,3275743,3256748,3268098,3251848,3255636,3289389,3252171,3262733,3270850,3291173,2112397,438262,58474,108542,479108,317025,148301,1918627,166300
52925	2444180,2986930,3029544,3250275,3252343,3264984,3292014,3276251,3276204,3289243,3256671,3251820,3252613,3277554,3253231,3275798,3250868,3266962,1256283,974154,863663,1725926,899729,1363685,1712185,226965
52970	2591689,2994603,3250275,3277955,3285968,3289389,1249800,1795487,2330305,194558
53114	2523179,2612392,2888334,2952989,3249636,3291655,3286828,3282889,3259285,3251508,3256945,3284546,3250869,3289389,3289155,1448423,982766,185790,260177,378695,2179838,622287,197824,32385,747047,365151,232128,1489856,170655,384144,374505,90873,416010,411034,298220,290790,294492,522499
53146	2414305,2631670,2857135,3250571,3256965,3252343,3282394,3277435,3269326,3282750,3260253,3255810,3253773,3261130,3268389,2208839,1354922,2259907,500495,929062,1978467,1509446,2142897,2142046,899729,2115833,1722362
53253	2830466,2991791,2998122,3250059,3274374,3259820,3251683,3266129,3277175,3277435,3264300,3283438,3276204,3291851,857652,821752,2135902,1822971,2358540
53298	2458395,2577552,2727083,3009324,3250275,3264300,3259733,3263932,3270740,1688183,2308487,1583714,1392050,1915446
53338	3033875,3161050,3249573,3274374,3272084,3253140,3284546,3287615,3291969,3255817,3288454,3262733,3268336,3251001,3291173,2033537,2051324,1809758,1493198,2173529,784503,1462724,797810,1921870,466350
53507	2664404,2853913,2979075,3249694,3273664,3271419,3284546,3276904,3288252,1403894,1511771,1441814,1136394,1673628,311459,88919,605304,634601,1153887,903783,724368,2029755,373077,2036992,112515,490085,602402,1249482,459546,334005,11855,463694,1375599,151389,442801
53593	2398606,2405668,2449588,2564016,2899138,3250571,3262985,3266040,3276812,3257936,3277175,3267918,3260522,3284446,3254017,3275820,3288197,3257811,2048846,993049
53631	2823504,3051379,3249882,3277955,3263185,3262757,3293586,3285968,3260798,3256088,3260658,3285918,3287615,3291969,3255817,3262733,3288955,3275597,3251001,1312973,1382829,2365387,2017268,210840,1768202,171669,1476426,245155,590013
53813	2392315,2624950,3041938,3250059,3277955,3280160,3290553,3261481,3275033,3275743,3272717,3293586,3285968,3260798,3256088,3284815,3254891,3257828,3258943,3262733,3276922,3275062,2111056,1394433,1118182,1744427,1319589,2211413,1195906,777711,2187097,237391,581695
53881	2738136,2905129,2953019,2973220,3216076,3249573,3259820,3261481,3286776,1672149,1394053,1682359,1687487,2115137,1093611,816465,1430998,1189755
53913	2444180,2843612,3250059,3258103,3285374,3261481,3275362,3276204,3274260,3268071,3251226,3288790,3291684,3270639,3290113,3251820,3252613,3275798,3293652,1106604,1884823,498259,432654,2102897,1265225,2322989,804969,1583987
53944	2457332,3014582,3172281,3249554,3274996,3291684,3270639,3288769,3284021,3279044,3261130,3278236,3292049,2053825,804063,2274916,1280600,1113715,754172,1327990,2364903,1583714,482330,1409419,11211
53959	2525341,2926365,3249720,3270099,1110697,70675,583111,1578934,576753,1498546,339977,967253,1700054,1325950,1105068
54265	2666318,2944672,3249930,3262137,3284625,3258103,3284587,3263974,3272717,3291684,3257432,3284021,3292049,1252282,955480,864879,1583714,2156489,888241,1018128,723360
54295	2697505,2780268,3250616,3277955,3289220,3268822,3287918,3288926,3251508,3272717,3269314,3284546,3289389,3277354,3251001,360989,159443,1449316,320310
54519	2612627,2664691,2787547,3115658,3249438,3269314,3280258,3290398,3292138,3251922,3252171,3277350,1462659
54669	2819736,2823778,2843533,2874878,3249968,3280160,3284827,3260495,3284170,3262647,3273884,3285619,3285128,3278705,3258074,3262275,3292294,3281754,3276974,3258004,1831079,742624,763312,45184,1512098,1101644,1464977,1302763,1532810,408026,387899,52802,461515
54688	2399493,2405147,2762989,2950231,3249573,3285244,3257997,3252343,3274374,3259820,3273762,3275660,3288769,3255817,3253773,3292138,403620,1470717,1612393,1464624,1995313,1725926,899729,1666114,2039219,1583714,2136103,1345777,858698,835572,888241,2068141,2346016
54720	2956139,3163056,3249554,3277955,3289220,3254709,3264984,3284587,3256394,3252926,3284546,3289389,3284021,3268336,3251001,1161557,1528514,446666,2026163,388769,2047981,1748010,1426593,1435487,896236,302692
54805	2416014,2496297,3250184,3269039,3254891,3270850,3291173,246781,1973766,299449,7861,1681368,61264,154167,764996,79778,140504,424590,729261,1016874
54847	2443834,2483670,2827687,3101736,3249554,3277628,3277955,3270665,3267314,3260658,3289389,3290298,3262733,3293550,3291173,1369247,547543,797810,1478721,1058749
54863	2774928,2823224,2908363,3227601,3249770,3291655,3252339,3294338,3254891,3276904,3270850,3291173,450126,594795,2372420
54878	2430986,2498816,3250059,3265321,3289409,3289527,3256242,3272717,3265693,3255817,3251922,3276922,3273340,3292043,3252263,1850354,2349658
54900	2412230,2948916,3249438,3263185,3287085,3270665,3269110,3292396,3293452,3266622,3283926,3262733,3268336,3251001,91052,1480953,777850,2174218,2037801,1583714,1270141,1088804,1649411,1166746,1921870
55024	2515798,2998216,3004931,3249930,3285244,3254709,3268746,3276204,3291851,3273881,3254995,3262409,3267622,3287906,3284021,3285783,3251922,3270487,1136168,1504846
55213	2444180,2485724,2604865,3250275,3262137,3258103,3285374,3273463,3253157,3258775,3272717,3290113,3252283,3270740,3284026,3251922,3266962,3262733,1796112,2123336
55242	2409811,2567245,3250606,3275520,3275362,3256242,3257671,3291249,3290287,3257828,3288769,3285918,3291969,3255817,3251001,1629175
55263	2444180,2799382,2835570,2842753,3249573,3276204,3291851,3266848,3286776,3285918,3255137,3251934,3261130,3277350,854898,1011538,1869621,631908,813889,1078765
55434	2426288,2666519,2794889,3249554,3274374,3277175,3277435,3264586,3259733,3284021,3287573,3261130,1915446
55474	2423041,2500085,3250571,3263185,3254709,3261999,3252343,3277435,3267918,3284021,3273308,3255810,3292138,3255863,3292253,1480742
55514	2589999,3155773,3250275,3264984,3260223,3258775,3254626,3268675,3254891,3277350,3251001,333830
55526	2550822,2998122,3095424,3250275,3285374,3274117,3274011,3292239,3263223,3264723,3289863,3291294,3260044,3266974,3272717,3256088,3259205,3267112,3262409,3271903,3257828,3288252,3277350,1902310,1253604,1621776,1353583,71958,1452849,1294353
55537	2541161,2595993,2905378,3001449,3250059,3270315,3257159,3276204,3291851,3291684,3284446,3252613,3277554,3263771,3284021,3261130,3277350,1551049,1321585,1355443,1647709,2165186,1583714,1737373,1081070,436995,162507
55556	2414585,2425830,2857696,3250054,3277435,3270627,3286734,3287104,3291784,3266622,3267565,3277280,3275932,1409717,1935383,1185942,1207594
55589	2562433,2565110,3249671,3290638,3267098,3291669,3255040,3294354,3278672,3293139,1858408,1185051,1241936,1570633,835588,1178952,63003,211121,1327145,70027
55715	2394474,2412898,2629364,3249636,3256965,3292557,3260223,3291655,3286828,3257159,3282604,3272717,3255040,3257024,3291499,3256394,3288888,3294644,3254891,3267735,3291784,3284546,3289389,3284021,3287500,3278440,3251922,3262733,3275597,3277350,3268336,3251001,371929,1751273,276716,2385526,1650024,547543,658931,506920,2300992,722287,561709,2333130,797810,659841
55891	2421416,2519873,3001449,3038703,3249554,3285374,3261338,3277435,3279587,3252841,3276121,3267565,3252556,3257811,2323459,631437,2110782,1919561,1144382,1961825,717591,995174,2218662,1111133,1370832
55941	2661491,2789761,2959781,3249438,3289783,3274915,3261388,3288262,3261542,3270562,3291784,3274065,3278011,3281685,3251856,2341250,944354,2355990
55988	2426752,2735818,2941282,3250571,3270556,3284625,3274374,3259820,3277435,3286069,3267898,3276204,3256255,3282604,3272717,3280542,3293652,3284021,3261130,3292049,2314451,2164121,1033988,1843916,1566744,130515
56035	2798489,2834112,3162274,3250275,3277955,3252283,3256273,101219
56236	2400043,2506131,3249745,3255334,3263831,3294670,3294783,3280560,3265687,2335935,2365354,178720,1195937,51440,612404,1062995
56273	2399074,2444180,2918966,3250275,3258103,3285374,3256741,3276204,3290113,3253676,3274068,3277350,1868160,1974984,356265
56352	2912201,2994738,3249022,3250506,3253118,3263057,3284686,3277435,3268296,3274065,1303067
56527	2698275,2947795,2963597,3249441,3293002,3270850,776144,440650,802129,473003,168432,560335,422424,179907,2215689,187314,703421,869567,217525,1058749,1141598
56529	2690465,2737309,3249554,3257552,3252432,3283810,3288810,3273623,3256088,3260658,3254891,3250869,3289389,3276904,3255482,3291173,1242601,2114962,2054933,2353831,1521781,2208920,13014,136940,903783,485156,284891,590933,612762,421028,722287,479108,1320941,716523,742915
56699	2494102,2868704,3250023,3277622,3268778,3261790,3270336,3281626,3287234,3287228,3277688,3290000,3278886,3260918,3294387,3251922,1158359
56733	2614181,2747256,3250312,3270099,360258,1702410,173735,414297,399434,88104
56988	2645136,2691061,2892411,3250275,3252343,3284587,3277435,3270336,3276204,3283810,3253773,3268336,3251001,1624903,944758,2039219,2037801,1103746,373711,1300468
